provincia;partidoPolitico;sexo;votos
Guayaquil;IZQUIERDA DEMOCRÁTICA;M;25
Guayaquil;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;65
Guayaquil;PARTIDO SOCIALISTA ECUATORIANO;M;53
Guayaquil;MOVIMIENTO ECUATORIANO UNIDO;M;44
Guayaquil;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;M;10
Guayaquil;ALIANZA CREO 21 - MCA 106;F;3224
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;26
Guayaquil;MOVIMIENTO CONCERTACION;F;21
Guayaquil;ALIANZA NUEVO GUAYAQUIL;F;1061
Guayaquil;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;6
Guayaquil;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;66
Guayaquil;FUERZA.EC;F;55
Guayaquil;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;104
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;157
Guayaquil;MOVIMIENTO NACIONAL PODEMOS;F;26
Guayaquil;UNION ECUATORIANA;F;12
Guayaquil;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;24
Guayaquil;IZQUIERDA DEMOCRÁTICA;F;19
Guayaquil;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;40
Guayaquil;PARTIDO SOCIALISTA ECUATORIANO;F;59
Guayaquil;MOVIMIENTO ECUATORIANO UNIDO;F;26
Guayaquil;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;F;11
Guayaquil;ALIANZA CREO 21 - MCA 106;M;2696
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;29
Guayaquil;MOVIMIENTO CONCERTACION;M;26
Guayaquil;ALIANZA NUEVO GUAYAQUIL;M;1301
Guayaquil;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;15
Guayaquil;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;99
Guayaquil;FUERZA.EC;M;59
Guayaquil;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;122
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;189
Guayaquil;MOVIMIENTO NACIONAL PODEMOS;M;13
Guayaquil;UNION ECUATORIANA;M;11
Guayaquil;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;24
Guayaquil;IZQUIERDA DEMOCRÁTICA;M;20
Guayaquil;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;61
Guayaquil;PARTIDO SOCIALISTA ECUATORIANO;M;61
Guayaquil;MOVIMIENTO ECUATORIANO UNIDO;M;24
Guayaquil;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;M;7
Guayaquil;ALIANZA CREO 21 - MCA 106;F;2991
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;19
Guayaquil;MOVIMIENTO CONCERTACION;F;26
Guayaquil;ALIANZA NUEVO GUAYAQUIL;F;997
Guayaquil;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;15
Guayaquil;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;93
Guayaquil;FUERZA.EC;F;40
Guayaquil;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;101
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;169
Guayaquil;MOVIMIENTO NACIONAL PODEMOS;F;17
Guayaquil;UNION ECUATORIANA;F;11
Guayaquil;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;28
Guayaquil;IZQUIERDA DEMOCRÁTICA;F;13
Guayaquil;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;29
Guayaquil;PARTIDO SOCIALISTA ECUATORIANO;F;66
Guayaquil;MOVIMIENTO ECUATORIANO UNIDO;F;14
Guayaquil;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;F;10
Guayaquil;ALIANZA CREO 21 - MCA 106;M;2658
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;33
Guayaquil;MOVIMIENTO CONCERTACION;M;27
Guayaquil;ALIANZA NUEVO GUAYAQUIL;M;1345
Guayaquil;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;21
Guayaquil;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;104
Guayaquil;FUERZA.EC;M;66
Guayaquil;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;110
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;195
Guayaquil;MOVIMIENTO NACIONAL PODEMOS;M;13
Guayaquil;UNION ECUATORIANA;M;15
Guayaquil;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;47
Guayaquil;IZQUIERDA DEMOCRÁTICA;M;26
Guayaquil;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;55
Guayaquil;PARTIDO SOCIALISTA ECUATORIANO;M;51
Guayaquil;MOVIMIENTO ECUATORIANO UNIDO;M;35
Guayaquil;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;M;15
Guayaquil;ALIANZA CREO 21 - MCA 106;F;3405
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;24
Guayaquil;MOVIMIENTO CONCERTACION;F;30
Guayaquil;ALIANZA NUEVO GUAYAQUIL;F;1409
Guayaquil;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;12
Guayaquil;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;95
Guayaquil;FUERZA.EC;F;46
Guayaquil;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;88
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;157
Guayaquil;MOVIMIENTO NACIONAL PODEMOS;F;19
Guayaquil;UNION ECUATORIANA;F;16
Guayaquil;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;37
Guayaquil;IZQUIERDA DEMOCRÁTICA;F;18
Guayaquil;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;48
Guayaquil;PARTIDO SOCIALISTA ECUATORIANO;F;41
Guayaquil;MOVIMIENTO ECUATORIANO UNIDO;F;29
Guayaquil;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;F;14
Guayaquil;ALIANZA CREO 21 - MCA 106;M;2779
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;42
Guayaquil;MOVIMIENTO CONCERTACION;M;48
Guayaquil;ALIANZA NUEVO GUAYAQUIL;M;1849
Guayaquil;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;26
Guayaquil;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;95
Guayaquil;FUERZA.EC;M;68
Guayaquil;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;235
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;200
Guayaquil;MOVIMIENTO NACIONAL PODEMOS;M;21
Guayaquil;UNION ECUATORIANA;M;33
Guayaquil;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;43
Guayaquil;IZQUIERDA DEMOCRÁTICA;M;26
Guayaquil;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;87
Guayaquil;PARTIDO SOCIALISTA ECUATORIANO;M;68
Guayaquil;MOVIMIENTO ECUATORIANO UNIDO;M;33
Guayaquil;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;M;22
Guayaquil;ALIANZA CREO 21 - MCA 106;F;137103
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;1238
Guayaquil;MOVIMIENTO CONCERTACION;F;984
Guayaquil;ALIANZA NUEVO GUAYAQUIL;F;59175
Guayaquil;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;501
Guayaquil;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;5713
Guayaquil;FUERZA.EC;F;3785
Guayaquil;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;4107
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;7591
Guayaquil;MOVIMIENTO NACIONAL PODEMOS;F;847
Guayaquil;UNION ECUATORIANA;F;411
Guayaquil;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;1194
Guayaquil;IZQUIERDA DEMOCRÁTICA;F;675
Guayaquil;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;1292
Guayaquil;PARTIDO SOCIALISTA ECUATORIANO;F;1687
Guayaquil;MOVIMIENTO ECUATORIANO UNIDO;F;878
Guayaquil;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;F;689
Guayaquil;ALIANZA CREO 21 - MCA 106;M;110517
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;1227
Guayaquil;MOVIMIENTO CONCERTACION;M;1112
Guayaquil;ALIANZA NUEVO GUAYAQUIL;M;62218
Guayaquil;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;713
Guayaquil;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;4882
Guayaquil;FUERZA.EC;M;4534
Guayaquil;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;5728
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;8368
Guayaquil;MOVIMIENTO NACIONAL PODEMOS;M;833
Guayaquil;UNION ECUATORIANA;M;531
Guayaquil;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;1221
Guayaquil;IZQUIERDA DEMOCRÁTICA;M;900
Guayaquil;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;2016
Guayaquil;PARTIDO SOCIALISTA ECUATORIANO;M;1958
Guayaquil;MOVIMIENTO ECUATORIANO UNIDO;M;1594
Guayaquil;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;M;789
Guayaquil;ALIANZA CREO 21 - MCA 106;F;6738
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;41
Guayaquil;MOVIMIENTO CONCERTACION;F;38
Guayaquil;ALIANZA NUEVO GUAYAQUIL;F;2499
Guayaquil;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;26
Guayaquil;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;168
Guayaquil;FUERZA.EC;F;69
Guayaquil;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;186
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;311
Guayaquil;MOVIMIENTO NACIONAL PODEMOS;F;37
Guayaquil;UNION ECUATORIANA;F;23
Guayaquil;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;59
Guayaquil;IZQUIERDA DEMOCRÁTICA;F;22
Guayaquil;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;71
Guayaquil;PARTIDO SOCIALISTA ECUATORIANO;F;106
Guayaquil;MOVIMIENTO ECUATORIANO UNIDO;F;31
Guayaquil;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;F;15
Guayaquil;ALIANZA CREO 21 - MCA 106;M;5462
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;56
Guayaquil;MOVIMIENTO CONCERTACION;M;67
Guayaquil;ALIANZA NUEVO GUAYAQUIL;M;3031
Guayaquil;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;38
Guayaquil;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;182
Guayaquil;FUERZA.EC;M;153
Guayaquil;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;255
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;355
Guayaquil;MOVIMIENTO NACIONAL PODEMOS;M;35
Guayaquil;UNION ECUATORIANA;M;41
Guayaquil;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;62
Guayaquil;IZQUIERDA DEMOCRÁTICA;M;53
Guayaquil;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;127
Guayaquil;PARTIDO SOCIALISTA ECUATORIANO;M;119
Guayaquil;MOVIMIENTO ECUATORIANO UNIDO;M;47
Guayaquil;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;M;35
Guayaquil;ALIANZA CREO 21 - MCA 106;F;80818
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;1203
Guayaquil;MOVIMIENTO CONCERTACION;F;711
Guayaquil;ALIANZA NUEVO GUAYAQUIL;F;52776
Guayaquil;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;394
Guayaquil;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;4221
Guayaquil;FUERZA.EC;F;2352
Guayaquil;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;2763
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;3318
Guayaquil;MOVIMIENTO NACIONAL PODEMOS;F;688
Guayaquil;UNION ECUATORIANA;F;264
Guayaquil;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;1185
Guayaquil;IZQUIERDA DEMOCRÁTICA;F;524
Guayaquil;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;876
Guayaquil;PARTIDO SOCIALISTA ECUATORIANO;F;998
Guayaquil;MOVIMIENTO ECUATORIANO UNIDO;F;653
Guayaquil;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;F;464
Guayaquil;ALIANZA CREO 21 - MCA 106;M;65062
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;916
Guayaquil;MOVIMIENTO CONCERTACION;M;777
Guayaquil;ALIANZA NUEVO GUAYAQUIL;M;53322
Guayaquil;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;483
Guayaquil;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;3827
Guayaquil;FUERZA.EC;M;2808
Guayaquil;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;3633
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;3868
Guayaquil;MOVIMIENTO NACIONAL PODEMOS;M;664
Guayaquil;UNION ECUATORIANA;M;371
Guayaquil;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;969
Guayaquil;IZQUIERDA DEMOCRÁTICA;M;677
Guayaquil;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;1537
Guayaquil;PARTIDO SOCIALISTA ECUATORIANO;M;1164
Guayaquil;MOVIMIENTO ECUATORIANO UNIDO;M;740
Guayaquil;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;M;511
Guayaquil;ALIANZA CREO 21 - MCA 106;F;40502
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;628
Guayaquil;MOVIMIENTO CONCERTACION;F;495
Guayaquil;ALIANZA NUEVO GUAYAQUIL;F;28443
Guayaquil;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;249
Guayaquil;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;3065
Guayaquil;FUERZA.EC;F;2384
Guayaquil;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;1921
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;2077
Guayaquil;MOVIMIENTO NACIONAL PODEMOS;F;456
Guayaquil;UNION ECUATORIANA;F;202
Guayaquil;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;640
Guayaquil;IZQUIERDA DEMOCRÁTICA;F;411
Guayaquil;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;455
Guayaquil;PARTIDO SOCIALISTA ECUATORIANO;F;598
Guayaquil;MOVIMIENTO ECUATORIANO UNIDO;F;497
Guayaquil;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;F;352
Guayaquil;ALIANZA CREO 21 - MCA 106;M;27309
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;590
Guayaquil;MOVIMIENTO CONCERTACION;M;409
Guayaquil;ALIANZA NUEVO GUAYAQUIL;M;27641
Guayaquil;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;267
Guayaquil;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;2187
Guayaquil;FUERZA.EC;M;2386
Guayaquil;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;1986
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;2037
Guayaquil;MOVIMIENTO NACIONAL PODEMOS;M;375
Guayaquil;UNION ECUATORIANA;M;238
Guayaquil;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;631
Guayaquil;IZQUIERDA DEMOCRÁTICA;M;438
Guayaquil;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;650
Guayaquil;PARTIDO SOCIALISTA ECUATORIANO;M;652
Guayaquil;MOVIMIENTO ECUATORIANO UNIDO;M;584
Guayaquil;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;M;347
Guayaquil;ALIANZA CREO 21 - MCA 106;F;1468
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;12
Guayaquil;MOVIMIENTO CONCERTACION;F;8
Guayaquil;ALIANZA NUEVO GUAYAQUIL;F;825
Guayaquil;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;7
Guayaquil;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;189
Guayaquil;FUERZA.EC;F;54
Guayaquil;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;69
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;120
Guayaquil;MOVIMIENTO NACIONAL PODEMOS;F;8
Guayaquil;UNION ECUATORIANA;F;5
Guayaquil;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;22
Guayaquil;IZQUIERDA DEMOCRÁTICA;F;11
Guayaquil;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;19
Guayaquil;PARTIDO SOCIALISTA ECUATORIANO;F;13
Guayaquil;MOVIMIENTO ECUATORIANO UNIDO;F;12
Guayaquil;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;F;68
Guayaquil;ALIANZA CREO 21 - MCA 106;M;1482
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;20
Guayaquil;MOVIMIENTO CONCERTACION;M;13
Guayaquil;ALIANZA NUEVO GUAYAQUIL;M;922
Guayaquil;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;15
Guayaquil;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;214
Guayaquil;FUERZA.EC;M;91
Guayaquil;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;70
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;124
Guayaquil;MOVIMIENTO NACIONAL PODEMOS;M;15
Guayaquil;UNION ECUATORIANA;M;7
Guayaquil;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;26
Guayaquil;IZQUIERDA DEMOCRÁTICA;M;16
Guayaquil;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;13
Guayaquil;PARTIDO SOCIALISTA ECUATORIANO;M;21
Guayaquil;MOVIMIENTO ECUATORIANO UNIDO;M;29
Guayaquil;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;M;87
Guayaquil;ALIANZA CREO 21 - MCA 106;F;754
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;4
Guayaquil;MOVIMIENTO CONCERTACION;F;1
Guayaquil;ALIANZA NUEVO GUAYAQUIL;F;199
Guayaquil;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;3
Guayaquil;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;13
Guayaquil;FUERZA.EC;F;6
Guayaquil;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;14
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;58
Guayaquil;MOVIMIENTO NACIONAL PODEMOS;F;4
Guayaquil;UNION ECUATORIANA;F;2
Guayaquil;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;2
Guayaquil;IZQUIERDA DEMOCRÁTICA;F;1
Guayaquil;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;5
Guayaquil;PARTIDO SOCIALISTA ECUATORIANO;F;4
Guayaquil;MOVIMIENTO ECUATORIANO UNIDO;F;2
Guayaquil;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;F;4
Guayaquil;ALIANZA CREO 21 - MCA 106;M;717
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;5
Guayaquil;MOVIMIENTO CONCERTACION;M;5
Guayaquil;ALIANZA NUEVO GUAYAQUIL;M;202
Guayaquil;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;2
Guayaquil;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;14
Guayaquil;FUERZA.EC;M;9
Guayaquil;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;18
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;49
Guayaquil;MOVIMIENTO NACIONAL PODEMOS;M;6
Guayaquil;UNION ECUATORIANA;M;1
Guayaquil;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;8
Guayaquil;IZQUIERDA DEMOCRÁTICA;M;2
Guayaquil;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;3
Guayaquil;PARTIDO SOCIALISTA ECUATORIANO;M;2
Guayaquil;MOVIMIENTO ECUATORIANO UNIDO;M;8
Guayaquil;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;M;13
Guayaquil;ALIANZA CREO 21 - MCA 106;F;3226
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;35
Guayaquil;MOVIMIENTO CONCERTACION;F;11
Guayaquil;ALIANZA NUEVO GUAYAQUIL;F;1756
Guayaquil;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;17
Guayaquil;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;974
Guayaquil;FUERZA.EC;F;36
Guayaquil;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;47
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;138
Guayaquil;MOVIMIENTO NACIONAL PODEMOS;F;47
Guayaquil;UNION ECUATORIANA;F;9
Guayaquil;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;31
Guayaquil;IZQUIERDA DEMOCRÁTICA;F;11
Guayaquil;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;19
Guayaquil;PARTIDO SOCIALISTA ECUATORIANO;F;20
Guayaquil;MOVIMIENTO ECUATORIANO UNIDO;F;46
Guayaquil;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;F;19
Guayaquil;ALIANZA CREO 21 - MCA 106;M;2854
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;42
Guayaquil;MOVIMIENTO CONCERTACION;M;29
Guayaquil;ALIANZA NUEVO GUAYAQUIL;M;1655
Guayaquil;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;22
Guayaquil;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;910
Guayaquil;FUERZA.EC;M;48
Guayaquil;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;183
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;164
Guayaquil;MOVIMIENTO NACIONAL PODEMOS;M;59
Guayaquil;UNION ECUATORIANA;M;12
Guayaquil;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;38
Guayaquil;IZQUIERDA DEMOCRÁTICA;M;31
Guayaquil;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;46
Guayaquil;PARTIDO SOCIALISTA ECUATORIANO;M;27
Guayaquil;MOVIMIENTO ECUATORIANO UNIDO;M;70
Guayaquil;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;M;27
Guayaquil;ALIANZA CREO 21 - MCA 106;F;1181
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;11
Guayaquil;MOVIMIENTO CONCERTACION;F;5
Guayaquil;ALIANZA NUEVO GUAYAQUIL;F;566
Guayaquil;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;17
Guayaquil;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;52
Guayaquil;FUERZA.EC;F;32
Guayaquil;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;165
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;62
Guayaquil;MOVIMIENTO NACIONAL PODEMOS;F;3
Guayaquil;UNION ECUATORIANA;F;3
Guayaquil;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;26
Guayaquil;IZQUIERDA DEMOCRÁTICA;F;5
Guayaquil;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;12
Guayaquil;PARTIDO SOCIALISTA ECUATORIANO;F;7
Guayaquil;MOVIMIENTO ECUATORIANO UNIDO;F;4
Guayaquil;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;F;6
Guayaquil;ALIANZA CREO 21 - MCA 106;M;1247
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;12
Guayaquil;MOVIMIENTO CONCERTACION;M;2
Guayaquil;ALIANZA NUEVO GUAYAQUIL;M;648
Guayaquil;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;6
Guayaquil;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;72
Guayaquil;FUERZA.EC;M;41
Guayaquil;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;233
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;49
Guayaquil;MOVIMIENTO NACIONAL PODEMOS;M;4
Guayaquil;UNION ECUATORIANA;M;5
Guayaquil;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;24
Guayaquil;IZQUIERDA DEMOCRÁTICA;M;10
Guayaquil;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;11
Guayaquil;PARTIDO SOCIALISTA ECUATORIANO;M;10
Guayaquil;MOVIMIENTO ECUATORIANO UNIDO;M;4
Guayaquil;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;M;9
Guayaquil;ALIANZA CREO 21 - MCA 106;F;1009
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;115
Guayaquil;MOVIMIENTO CONCERTACION;F;11
Guayaquil;ALIANZA NUEVO GUAYAQUIL;F;1160
Guayaquil;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;7
Guayaquil;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;129
Guayaquil;FUERZA.EC;F;16
Guayaquil;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;14
Guayaquil;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;61
Guayaquil;MOVIMIENTO NACIONAL PODEMOS;F;30
Guayaquil;UNION ECUATORIANA;F;11
